country,mode,year,entropy,norm_entropy,total_articles,log_total_articles,gini
TN,collaborative,1970,1.3862943611198906,0.25638067731396375,4.0,1.3862943611198906,0.0
TR,collaborative,1970,2.5823063443139667,0.47757061426155817,18.0,2.8903717578961645,0.15555555555555567
TT,collaborative,1970,-0.0,-0.0,1.0,0.0,0.0
TW,collaborative,1970,3.29244910765974,0.608904108620664,32.0,3.4657359027997265,0.10714285714285698
TZ,collaborative,1970,2.733401777808672,0.5055141381370545,25.0,3.2188758248682006,0.22588235294117642
UA,collaborative,1970,2.9915014685753496,0.5532469828987037,26.0,3.258096538021482,0.14652014652014644
UG,collaborative,1970,2.900980466620677,0.5365060680950615,29.0,3.367295829986474,0.22100313479623823
US,collaborative,1970,4.68195402988086,0.8658785457108891,2771.0,7.9269635448629785,0.5917927979564255
UY,collaborative,1970,1.0986122886681096,0.20317687972606188,3.0,1.0986122886681098,0.0
UZ,collaborative,1970,1.5607104090414063,0.28863710549738314,6.0,1.791759469228055,0.1333333333333333
VE,collaborative,1970,2.8464803861348673,0.5264268468701192,21.0,3.044522437723423,0.11904761904761907
VG,collaborative,1970,0.6931471805599453,0.12819033865698187,2.0,0.6931471805599453,0.0
VI,collaborative,1970,-0.0,-0.0,1.0,0.0,0.0
VN,collaborative,1970,1.9061547465398494,0.35252343130670016,8.0,2.0794415416798357,0.1071428571428572
YE,collaborative,1970,1.0397207708399179,0.1922855079854728,4.0,1.3862943611198906,0.16666666666666674
ZA,collaborative,1970,3.8218465974256306,0.7068106505507967,64.0,4.1588830833596715,0.18014705882352944
ZM,collaborative,1970,2.1972245773362196,0.4063537594521239,9.0,2.1972245773362196,0.0
ZW,collaborative,1970,0.6931471805599453,0.12819033865698187,2.0,0.6931471805599453,0.0
AE,individual,1971,2.273212302319562,0.41140741353897997,29.0,3.367295829986474,0.39787798408488073
AF,individual,1971,-0.0,-0.0,1.0,0.0,0.0
AM,individual,1971,3.3801777174182734,0.6117467209754939,50.0,3.912023005428146,0.25294117647058845
AO,individual,1971,-0.0,-0.0,1.0,0.0,0.0
AR,individual,1971,4.088704273603423,0.7399763093893771,369.0,5.910796644040527,0.5013264869490799
AT,individual,1971,4.392252104762164,0.7949125896369177,691.0,6.53813982376767,0.5413159128431952
AU,individual,1971,4.761962776408113,0.8618230629897216,4274.0,8.360305435879093,0.5884760853979469
AZ,individual,1971,2.5482798016095614,0.4611893051449957,27.0,3.295836866004329,0.2962962962962963
BA,individual,1971,2.2718685126965625,0.411164213635225,11.0,2.3978952727983707,0.08181818181818179
BB,individual,1971,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
BD,individual,1971,2.564949357461537,0.46420617200380476,13.0,2.5649493574615367,0.0
BE,individual,1971,4.553842701617032,0.8241573590042338,1031.0,6.93828448401696,0.5569820763434132
BF,individual,1971,1.3321790402101223,0.2410986130703428,5.0,1.6094379124341003,0.1499999999999999
BG,individual,1971,3.4076619786432665,0.616720840116089,323.0,5.777652323222656,0.6166286459182011
BI,individual,1971,2.1458417525947544,0.38835581014502885,11.0,2.3978952727983707,0.14141414141414144
BN,individual,1971,1.3862943611198906,0.25089243839215825,4.0,1.3862943611198906,0.0
BO,individual,1971,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
BR,individual,1971,4.338260393303601,0.7851411352324853,523.0,6.259581464064923,0.522421725621415
BS,individual,1971,1.3862943611198906,0.25089243839215825,4.0,1.3862943611198906,0.0
BW,individual,1971,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
BY,individual,1971,2.8949046757248555,0.5239216961242879,69.0,4.23410650459726,0.46054750402576494
CA,individual,1971,4.7576451770934,0.861041661109681,8344.0,9.029297996680608,0.6152644096076503
CD,individual,1971,1.3862943611198906,0.25089243839215825,4.0,1.3862943611198906,0.0
CF,individual,1971,-0.0,-0.0,1.0,0.0,0.0
CG,individual,1971,-0.0,-0.0,1.0,0.0,0.0
CH,individual,1971,4.459632081510707,0.8071070608396947,1864.0,7.530479995245536,0.6219122556032428
CI,individual,1971,1.3862943611198906,0.25089243839215825,4.0,1.3862943611198906,0.0
CL,individual,1971,4.0108415625563705,0.725884666241786,178.0,5.181783550292085,0.41033124179191605
CM,individual,1971,2.6923109941417858,0.4872561623092621,20.0,2.995732273553991,0.16874999999999996
CN,individual,1971,4.0445916211992285,0.7319927733987283,272.0,5.605802066295998,0.49734042553191493
CO,individual,1971,3.694830248394117,0.668692736884424,119.0,4.77912349311153,0.3925796733787854
CR,individual,1971,2.8113759572611494,0.5088046153376345,23.0,3.1354942159291497,0.17632850241545883
CU,individual,1971,1.791759469228055,0.324273772479111,6.0,1.791759469228055,0.0
CY,individual,1971,2.163955656882057,0.3916340761056378,10.0,2.302585092994046,0.0888888888888888
CZ,individual,1971,4.304740227682419,0.7790746342613543,896.0,6.79794041297493,0.577424400417101
DE,individual,1971,4.418292377249424,0.799625374774013,12122.0,9.402777262511231,0.693206191597546
DK,individual,1971,4.383812108587303,0.793385113741668,980.0,6.887552571664617,0.574200220628792
DZ,individual,1971,2.4762471329830333,0.4481527867961766,17.0,2.833213344056216,0.19004524886877827
EC,individual,1971,2.0794415416798357,0.3763386575882373,8.0,2.0794415416798357,0.0
EE,individual,1971,2.714452351742497,0.49126331934138595,21.0,3.044522437723423,0.1736694677871149
EG,individual,1971,4.059624958909225,0.7347135164537508,373.0,5.921578419643816,0.5213080875781948
ES,individual,1971,4.268952635831861,0.7725977730438589,308.0,5.730099782973574,0.460487625581965
ET,individual,1971,2.3693821196946763,0.42881228847584363,12.0,2.4849066497880004,0.07575757575757591
FI,individual,1971,4.322712376461503,0.7823272452195986,660.0,6.492239835020471,0.5357671200190885
FJ,individual,1971,1.6094379124341005,0.29127710074877444,5.0,1.6094379124341003,0.0
FM,individual,1971,-0.0,-0.0,1.0,0.0,0.0
FR,individual,1971,4.327551955132991,0.7832031152568247,4232.0,8.350429973538136,0.6789498557357476
GB,individual,1971,4.8058026830276575,0.8697572372741619,18642.0,9.833172378621102,0.6058723457197492
GD,individual,1971,-0.0,-0.0,1.0,0.0,0.0
GE,individual,1971,1.8343719702816237,0.3319858101207282,10.0,2.302585092994046,0.22857142857142865
GH,individual,1971,4.161740521550747,0.7531944561642909,179.0,5.187385805840755,0.381683958499601
GI,individual,1971,-0.0,-0.0,1.0,0.0,0.0
GL,individual,1971,-0.0,-0.0,1.0,0.0,0.0
GM,individual,1971,1.4750763110546947,0.266960252363759,7.0,1.9459101490553132,0.22857142857142865
GP,individual,1971,-0.0,-0.0,1.0,0.0,0.0
GR,individual,1971,4.069032560438159,0.7364161101836346,142.0,4.955827057601261,0.3332672088871256
GT,individual,1971,2.2718685126965625,0.411164213635225,11.0,2.3978952727983707,0.08181818181818179
GU,individual,1971,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
GW,individual,1971,-0.0,-0.0,1.0,0.0,0.0
GY,individual,1971,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
HK,individual,1971,3.347141715127149,0.6057678441928938,51.0,3.9318256327243257,0.26024955436720143
HN,individual,1971,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
HR,individual,1971,3.8322127773648322,0.6935563146732708,248.0,5.5134287461649825,0.5148347272003186
HU,individual,1971,4.267099694400567,0.7722624265208308,557.0,6.322565239927284,0.5255606609256611
ID,individual,1971,2.4583113296830836,0.44490675366594634,13.0,2.5649493574615367,0.07051282051282048
IE,individual,1971,4.335353523490172,0.7846150480781016,286.0,5.655991810819852,0.43763509218054675
IL,individual,1971,4.430772503981162,0.8018840360763928,1724.0,7.452402451223638,0.6133331575616958
IN,individual,1971,4.436822574902124,0.8029789817736253,4267.0,8.358666283188,0.6652303892819289
IQ,individual,1971,2.811419498301341,0.5088124954228821,26.0,3.258096538021482,0.2008547008547008
IR,individual,1971,3.6794638495998946,0.6659117162217746,87.0,4.465908118654584,0.32512315270935965
IS,individual,1971,2.2718685126965625,0.411164213635225,11.0,2.3978952727983707,0.08181818181818179
IT,individual,1971,4.31615952080535,0.7811413052200477,2133.0,7.665284718471351,0.6466384256468645
JM,individual,1971,3.673732135625693,0.6648743869679846,72.0,4.276666119016055,0.2777777777777779
JO,individual,1971,2.0982737395252498,0.37974692077550337,11.0,2.3978952727983707,0.16161616161616155
JP,individual,1971,4.404197412466736,0.7970744590503687,11106.0,9.315240781801553,0.6941573588967203
KE,individual,1971,3.7270074222314706,0.6745161823452426,131.0,4.875197323201151,0.4241169620908267
KH,individual,1971,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
KR,individual,1971,3.9394394417018352,0.7129622648312413,99.0,4.59511985013459,0.2809764309764311
KW,individual,1971,1.3862943611198906,0.25089243839215825,4.0,1.3862943611198906,0.0
KZ,individual,1971,2.3933121229745242,0.43314315574472817,16.0,2.772588722239781,0.19791666666666674
LA,individual,1971,1.6326309271543518,0.29547458735769955,12.0,2.4849066497880004,0.3055555555555556
LB,individual,1971,3.5198269810170784,0.6370205338442626,95.0,4.553876891600541,0.39244851258581237
LI,individual,1971,1.6094379124341005,0.29127710074877444,5.0,1.6094379124341003,0.0
LK,individual,1971,2.7877881193860077,0.504535673382109,20.0,2.995732273553991,0.12352941176470589
LR,individual,1971,1.0397207708399179,0.18816932879411866,4.0,1.3862943611198906,0.16666666666666674
LS,individual,1971,-0.0,-0.0,1.0,0.0,0.0
LT,individual,1971,3.1991082146114307,0.5789766467749715,67.0,4.204692619390966,0.3736007462686568
LU,individual,1971,1.0986122886681096,0.19882755328303184,3.0,1.0986122886681098,0.0
LV,individual,1971,2.8385390012934733,0.513720600385657,72.0,4.276666119016055,0.44212962962962954
LY,individual,1971,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
MA,individual,1971,3.0351414327923703,0.5493018339360398,28.0,3.332204510175204,0.1558441558441559
MC,individual,1971,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
MD,individual,1971,1.3321790402101223,0.2410986130703428,5.0,1.6094379124341003,0.1499999999999999
ME,individual,1971,-0.0,-0.0,1.0,0.0,0.0
MG,individual,1971,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
MK,individual,1971,1.3862943611198906,0.25089243839215825,4.0,1.3862943611198906,0.0
ML,individual,1971,1.3862943611198906,0.25089243839215825,4.0,1.3862943611198906,0.0
MM,individual,1971,1.5607104090414063,0.2824583660804179,6.0,1.791759469228055,0.1333333333333333
MN,individual,1971,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
MT,individual,1971,2.1186492470699507,0.3834344931372911,15.0,2.70805020110221,0.2733333333333332
MU,individual,1971,1.0986122886681096,0.19882755328303184,3.0,1.0986122886681098,0.0
MV,individual,1971,-0.0,-0.0,1.0,0.0,0.0
MW,individual,1971,1.9061547465398494,0.34497710278921756,8.0,2.0794415416798357,0.1071428571428572
MX,individual,1971,4.1731089994636745,0.755251930553841,262.0,5.568344503761097,0.4323462796745239
MY,individual,1971,3.6733724853056984,0.6648092972234955,111.0,4.709530201312334,0.39435662077171507
MZ,individual,1971,1.2130075659799042,0.21953088359313844,8.0,2.0794415416798357,0.3125
NE,individual,1971,1.6424614604588823,0.2972537235503019,18.0,2.8903717578961645,0.4126984126984128
NG,individual,1971,4.188624103131868,0.758059863919505,237.0,5.4680601411351315,0.42978352595853964
NI,individual,1971,1.0986122886681096,0.19882755328303184,3.0,1.0986122886681098,0.0
NL,individual,1971,4.528497890130755,0.8195704388430316,2059.0,7.629975707027789,0.6166347943985755
NO,individual,1971,4.579433436260276,0.8287887864953645,858.0,6.754604099487962,0.5206730769230767
NP,individual,1971,2.7581004844121146,0.499162786253953,26.0,3.258096538021482,0.2435897435897436
NZ,individual,1971,4.487599607124929,0.812168641477936,711.0,6.566672429803241,0.5190561899422659
OM,individual,1971,1.791759469228055,0.324273772479111,6.0,1.791759469228055,0.0
PA,individual,1971,2.506699995222007,0.4536641652432363,34.0,3.5263605246161616,0.38235294117647056
PE,individual,1971,3.290502354982601,0.5955172166391918,45.0,3.8066624897703196,0.24791666666666656
PG,individual,1971,2.447151308277912,0.44288700586823454,18.0,2.8903717578961645,0.22222222222222232
PH,individual,1971,3.0903647013895865,0.5592961763375686,38.0,3.6375861597263857,0.26113360323886625
PK,individual,1971,3.84097108395921,0.6951413985914326,104.0,4.6443908991413725,0.3348806366047745
PL,individual,1971,4.278313911170313,0.7742919826302179,807.0,6.693323668269949,0.5640152482571394
PR,individual,1971,3.5581992398855657,0.6439651697485396,53.0,3.970291913552122,0.21093372036768265
PS,individual,1971,-0.0,-0.0,1.0,0.0,0.0
PT,individual,1971,3.7076781320016643,0.671017955060939,78.0,4.356708826689592,0.29538461538461536
PY,individual,1971,1.0986122886681096,0.19882755328303184,3.0,1.0986122886681098,0.0
QA,individual,1971,1.3862943611198906,0.25089243839215825,4.0,1.3862943611198906,0.0
RO,individual,1971,3.8717889192883637,0.7007188301013273,143.0,4.962844630259907,0.39718094405594395
RS,individual,1971,3.5852641970145234,0.6488634029661788,67.0,4.204692619390966,0.27683013503909026
RU,individual,1971,3.8519384761410036,0.697126284229336,3996.0,8.293049139768444,0.7671101333892032
SA,individual,1971,1.9061547465398494,0.34497710278921756,8.0,2.0794415416798357,0.1071428571428572
SC,individual,1971,-0.0,-0.0,1.0,0.0,0.0
SD,individual,1971,3.130859653460335,0.5666249786125747,36.0,3.58351893845611,0.2201646090534981
SE,individual,1971,4.446482249666545,0.8047271958785739,2507.0,7.826842098158293,0.6309125656951744
SG,individual,1971,3.783779725626416,0.6847908700532634,89.0,4.48863636973214,0.31190178942987923
SI,individual,1971,3.308559381347491,0.5987851887970955,82.0,4.406719247264253,0.41768292682926833
SK,individual,1971,4.146934652985548,0.7505148806202949,328.0,5.793013608384144,0.47651790347690715
SL,individual,1971,2.698011019844113,0.48828775659938073,19.0,2.9444389791664403,0.14144736842105265
SN,individual,1971,1.7917594692280547,0.32427377247911093,6.0,1.791759469228055,0.0
SO,individual,1971,-0.0,-0.0,1.0,0.0,0.0
SS,individual,1971,3.5658643975158966,0.6453524148693957,64.0,4.1588830833596715,0.2696220930232558
ST,individual,1971,-0.0,-0.0,1.0,0.0,0.0
SV,individual,1971,-0.0,-0.0,1.0,0.0,0.0
TD,individual,1971,-0.0,-0.0,1.0,0.0,0.0
TH,individual,1971,3.6931751956554115,0.6683932043832992,83.0,4.418840607796598,0.31608788093550677
TJ,individual,1971,2.8939383598293764,0.5237468116566932,40.0,3.6888794541139363,0.2952380952380951
TM,individual,1971,-0.0,-0.0,1.0,0.0,0.0
TN,individual,1971,2.484906649788001,0.44971999167519017,12.0,2.4849066497880004,0.0
TR,individual,1971,4.0087055788383426,0.7254980945450297,114.0,4.736198448394496,0.30148448043184883
TT,individual,1971,1.9730014063936128,0.357075053959944,10.0,2.302585092994046,0.17500000000000004
TW,individual,1971,3.8715598635424833,0.7006773754462241,107.0,4.672828834461906,0.3316199376947042
TZ,individual,1971,3.4809950096958078,0.6299926988868315,138.0,4.927253685157205,0.47449275362318843
UA,individual,1971,3.7091920683806143,0.671291948233196,173.0,5.153291594497779,0.44458839944189754
UG,individual,1971,3.5941239171091284,0.6504668407643472,109.0,4.6913478822291435,0.38219793089986354
US,individual,1971,4.809775026360427,0.8704761545062021,92607.0,11.436120011729676,0.6198841218370936
UY,individual,1971,2.4762471329830333,0.4481527867961766,17.0,2.833213344056216,0.19004524886877827
UZ,individual,1971,2.775600062990527,0.5023298711556229,27.0,3.295836866004329,0.2407407407407407
VA,individual,1971,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
VE,individual,1971,3.590345075104321,0.6497829435261597,120.0,4.787491742782046,0.43666666666666676
VG,individual,1971,1.0986122886681096,0.19882755328303184,3.0,1.0986122886681098,0.0
VI,individual,1971,1.5607104090414063,0.2824583660804179,6.0,1.791759469228055,0.1333333333333333
VN,individual,1971,2.8113759572611494,0.5088046153376345,23.0,3.1354942159291497,0.17632850241545883
WS,individual,1971,1.0986122886681096,0.19882755328303184,3.0,1.0986122886681098,0.0
YE,individual,1971,-0.0,-0.0,1.0,0.0,0.0
ZA,individual,1971,4.486199977631104,0.8119153356387147,656.0,6.486160788944089,0.5236963835155592
ZM,individual,1971,3.016453999086493,0.5459197702551548,28.0,3.332204510175204,0.17207792207792205
ZW,individual,1971,1.3862943611198906,0.25089243839215825,4.0,1.3862943611198906,0.0
AE,collaborative,1971,1.3862943611198906,0.25790187148969435,4.0,1.3862943611198906,0.0
AF,collaborative,1971,1.0986122886681096,0.20438239758848611,3.0,1.0986122886681098,0.0
AM,collaborative,1971,1.7478680974667573,0.3251679196687028,7.0,1.9459101490553132,0.11904761904761907
AR,collaborative,1971,3.2562985869762757,0.6057916148717567,44.0,3.784189633918261,0.23824451410658298
AS,collaborative,1971,-0.0,-0.0,1.0,0.0,0.0
AT,collaborative,1971,3.445735752924767,0.6410339133316251,57.0,4.04305126783455,0.2626705653021444
AU,collaborative,1971,4.275531450819861,0.7954065122855453,272.0,5.605802066295998,0.4236482471776588
AZ,collaborative,1971,1.5607104090414063,0.29034968808505085,6.0,1.791759469228055,0.1333333333333333
BA,collaborative,1971,-0.0,-0.0,2.0,0.6931471805599453,0.0
BD,collaborative,1971,1.9459101490553132,0.36201104416723057,7.0,1.9459101490553132,0.0
BE,collaborative,1971,3.7484265079679577,0.6973455556477669,109.0,4.6913478822291435,0.37341059069692584
BF,collaborative,1971,1.0986122886681096,0.20438239758848611,3.0,1.0986122886681098,0.0
BG,collaborative,1971,2.9856309198952307,0.5554374477845012,28.0,3.332204510175204,0.18506493506493515
BI,collaborative,1971,0.6365141682948128,0.11841510709192132,3.0,1.0986122886681098,0.16666666666666674
BM,collaborative,1971,1.0986122886681096,0.20438239758848611,3.0,1.0986122886681098,0.0
