index,country,from_start,diag
1970,AR,0.0,0.0
1971,AR,0.40312165312165305,0.40312165312165305
1972,AR,0.3171572382098697,0.13594335962757018
1973,AR,0.33094060796763497,0.11091461304832567
1974,AR,0.3624393624393624,0.09757262459965167
1975,AR,0.34950334950334944,0.16672441672441674
1976,AR,0.34551334551334545,0.16499716499716502
1977,AR,0.3197253197253196,0.2898580398580399
1978,AR,0.3759528759528759,0.20988470988470986
1979,AR,0.32437267320988245,0.17684410707666517
1980,AR,0.35641795641795626,0.2251833228577414
1981,AR,0.40083160083160085,0.11278971278971284
1982,AR,0.304436816064723,0.1905107253944463
1983,AR,0.32834288322093197,0.08571589172837042
1984,AR,0.334525702172761,0.05284121998612671
1985,AR,0.33953636894813355,0.12241653418124009
1986,AR,0.3463186963186963,0.0716641775465304
1987,AR,0.33149688149688145,0.10222665847665843
1988,AR,0.36101411653897836,0.04880201333930612
1989,AR,0.3624724008444938,0.0619411908375033
1990,AR,0.314056364056364,0.0963513901498398
1991,AR,0.33995148995148994,0.05947845281178621
1992,AR,0.3513341872474999,0.03848071934759238
1993,AR,0.36137372869216444,0.026728477097745673
1994,AR,0.3423680725660923,0.03592752828053454
1995,AR,0.3561397165516158,0.07272728014962426
1996,AR,0.33856511368103326,0.05217070759143132
1997,AR,0.3154652003289019,0.03508135385312691
1998,AR,0.3110779567614099,0.015998275868428526
1999,AR,0.3207204962064573,0.022036121613479204
2000,AR,0.3260572947227591,0.022245892202481427
2001,AR,0.31749052344018014,0.03132314809604633
2002,AR,0.3221545780097944,0.018699966034281347
2003,AR,0.3021759035583921,0.0273615935669946
2004,AR,0.313348974242829,0.02229193382554344
2005,AR,0.30998370433516875,0.02152610582579488
2006,AR,0.28253111317627444,0.03160421957155658
2007,AR,0.2887011522604743,0.04322746358011533
2008,AR,0.2627483794025428,0.03579203893964792
2009,AR,0.26802277110919076,0.03542125614078791
2010,AR,0.2630790976274336,0.020008763630488834
2011,AR,0.2656457168443469,0.02893401509970124
2012,AR,0.24824550704550696,0.02239334402896047
2013,AR,0.24476605912188737,0.020374671604119377
2014,AR,0.2397600897600897,0.015492887517427422
2015,AR,0.24622377951359672,0.012998592371960533
2016,AR,0.23986222375484115,0.01261079037377073
2017,AR,0.2321178368012873,0.03612835018628051
2018,AR,0.21706133606325537,0.026006764940095215
2019,AR,0.2228526510079908,0.012830924311832914
2020,AR,0.20834894958182623,0.02726094893936367
2021,AR,0.2001913727556162,0.016702511167074857
2022,AR,0.19672258465361908,0.034909734269550005
1970,AT,0.0,0.0
1971,AT,0.25226128384023117,0.25226128384023117
1972,AT,0.24085800085800088,0.14974553500869298
1973,AT,0.3267308404294705,0.12598790571393303
1974,AT,0.22057363485934914,0.13935251997874304
1975,AT,0.2618833118833118,0.07927996023234117
1976,AT,0.22951522951522954,0.09626531293197961
1977,AT,0.2466059466059466,0.13881793881793886
1978,AT,0.2323491558785676,0.11856426562308917
1979,AT,0.2561132561132561,0.1588058646882176
1980,AT,0.27578292578292574,0.08080223080223078
1981,AT,0.2620044007140781,0.026117649907972478
1982,AT,0.2517047526819513,0.07898024114268734
1983,AT,0.25485644840483557,0.07078466508959307
1984,AT,0.24232476035754724,0.02950380792792217
1985,AT,0.20469671168361128,0.05476508794570213
1986,AT,0.208775199406564,0.08038953493822354
1987,AT,0.22713497703900778,0.10713550801740912
1988,AT,0.2219570634464252,0.03678319966554542
1989,AT,0.24922042151341514,0.04746476385587376
1990,AT,0.25104413168929296,0.027224070176607648
1991,AT,0.2122703756785659,0.0461481658929138
1992,AT,0.21788899853415983,0.024930306431989693
1993,AT,0.21416200253409554,0.03345172249898437
1994,AT,0.21427467591463825,0.04879743298961686
1995,AT,0.21997709713364663,0.04752132685723585
1996,AT,0.23882702844217812,0.027513916613044115
1997,AT,0.23587705352411234,0.021975173995368753
1998,AT,0.21907256093302604,0.027966514491822234
1999,AT,0.22328442728442732,0.012494403040914696
2000,AT,0.21965231447836261,0.017170741214006233
2001,AT,0.20131567957994853,0.02361591873950641
2002,AT,0.2548243174996511,0.060389004468836154
2003,AT,0.21569602512010883,0.0535250888555516
2004,AT,0.19964392964392966,0.04564174121765738
2005,AT,0.20478768957516158,0.02941910030836202
2006,AT,0.2094403690825163,0.008094079286610888
2007,AT,0.19681271463526404,0.023979378329064806
2008,AT,0.18744270143348798,0.015938348489241347
2009,AT,0.18285748520824302,0.02249033661116436
2010,AT,0.15821940732335,0.028180320307395434
2011,AT,0.16845516728073293,0.019518148307144965
2012,AT,0.16919968295432983,0.005189389738419355
2013,AT,0.1690892722670084,0.024401416884734493
2014,AT,0.1669739213891958,0.008669042156475524
2015,AT,0.15951575516792912,0.012079054239477579
2016,AT,0.1589745983716307,0.016430810503539443
2017,AT,0.15956528682647378,0.016137715881702916
2018,AT,0.17055261557340354,0.03556353234439992
2019,AT,0.16375768739985994,0.02390396603105096
2020,AT,0.1659179454907888,0.010884522401592038
2021,AT,0.1429868644154359,0.025272238773866532
2022,AT,0.1420921068343749,0.009138691605554663
1970,AU,0.0,0.0
1971,AU,0.10853095358116875,0.10853095358116875
1972,AU,0.09044834166785382,0.046446672917261185
1973,AU,0.13218761200576024,0.07338755147319376
1974,AU,0.10653064573299051,0.048240871221163314
1975,AU,0.1348162760229512,0.044093094352863946
1976,AU,0.10942392468688197,0.049745483853214104
1977,AU,0.10229218208646246,0.024113501730564393
1978,AU,0.10355312973516063,0.0280494413012818
1979,AU,0.09742831722411982,0.055779813145316395
1980,AU,0.13031655309888782,0.07285049590949004
